Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
72.5,5.754,372.9,2145.6665999999996,0.0,IDLE
73.0,5.746,372.6,2140.9596,0.0,IDLE
73.5,5.739,372.6,2138.3514,0.0,IDLE
74.0,5.734,371.8,2131.9012000000002,0.0,IDLE
74.5,5.727,373.1,2136.7437000000004,0.0,IDLE
75.0,5.719,374.7,2142.9093000000003,0.0,IDLE
75.5,5.711,376.1,2147.9071000000004,0.0,IDLE
76.0,5.703,371.4,2118.0942,0.0,IDLE
76.5,5.695,377.1,2147.5845000000004,0.0,IDLE
77.0,5.691,381.0,2168.2709999999997,0.0,IDLE
77.5,5.725,277.6,1589.26,0.0,IDLE
78.0,5.687,375.4,2134.8998,0.0,IDLE
78.5,5.674,377.0,2139.098,0.0,IDLE
79.0,5.667,398.3,2257.1661,0.0,IDLE
79.5,5.664,393.1,2226.5184,0.0,IDLE
80.0,5.701,277.2,1580.3171999999997,0.0,IDLE
80.5,5.655,379.5,2146.0725,0.0,IDLE
81.0,5.639,372.6,2101.0914000000002,0.0,IDLE
81.5,5.693,201.7,1148.2780999999998,0.0,IDLE
82.0,5.65,382.9,2163.385,0.0,IDLE
82.5,5.628,384.2,2162.2776,0.0,IDLE
83.0,5.624,378.4,2128.1216,0.0,IDLE
83.5,5.615,375.5,2108.4325,0.0,IDLE
84.0,5.607,375.8,2107.1106,0.0,IDLE
84.5,5.603,377.0,2112.331,0.0,IDLE
