Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
550.0,7.756,388.5,3013.206,0.0,IDLE
550.5,7.764,402.9,3128.1156,0.0,IDLE
551.0,7.76,389.5,3022.52,0.0,IDLE
551.5,7.764,391.1,3036.5004000000004,0.0,IDLE
552.0,7.764,392.9,3050.4755999999998,0.0,IDLE
552.5,7.76,390.4,3029.504,0.0,IDLE
553.0,7.768,392.4,3048.1632,0.0,IDLE
553.5,7.76,391.5,3038.04,0.0,IDLE
554.0,7.764,389.1,3020.9724,0.0,IDLE
554.5,7.764,391.7,3041.1588,0.0,IDLE
555.0,7.756,385.3,2988.3868,0.0,IDLE
555.5,7.76,391.4,3037.2639999999997,0.0,IDLE
556.0,7.764,398.0,3090.072,0.0,IDLE
556.5,7.756,386.9,3000.7963999999997,0.0,IDLE
557.0,7.764,400.3,3107.9292,0.0,IDLE
557.5,7.76,388.8,3017.088,0.0,IDLE
558.0,7.757,391.0,3032.987,0.0,IDLE
558.5,7.764,392.7,3048.9228,0.0,IDLE
559.0,7.76,393.6,3054.3360000000002,0.0,IDLE
559.5,7.764,392.0,3043.4880000000003,0.0,IDLE
560.0,7.76,391.4,3037.2639999999997,0.0,IDLE
560.5,7.76,390.1,3027.176,0.0,IDLE
561.0,7.764,393.1,3052.0284,0.0,IDLE
561.5,7.76,387.9,3010.104,0.0,IDLE
562.0,7.763,392.1,3043.8723,0.0,IDLE
562.5,7.764,383.6,2978.2704000000003,0.0,IDLE
