Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
35,7.629,253.1,1930.8999,0.0,UNKNOWN
36,7.398,1061.0,7849.277999999999,0.0,UNKNOWN
37,7.614,739.7,5632.0758000000005,0.0,UNKNOWN
38,7.597,1026.3,7796.8011,0.0,UNKNOWN
39,7.625,942.5,7186.5625,0.0,UNKNOWN
40,7.629,253.3,1932.4257,0.0,UNKNOWN
41,7.582,678.5,5144.387,0.0,UNKNOWN
42,7.63,253.2,1931.916,0.0,UNKNOWN
43,7.377,1150.2,8485.0254,0.0,UNKNOWN
44,7.342,1224.0,8986.608,0.0,UNKNOWN
45,7.504,611.6,4589.4464,0.0,UNKNOWN
46,7.494,705.5,5287.017,0.0,UNKNOWN
47,7.456,832.0,6203.392000000001,0.0,UNKNOWN
48,7.403,258.6,1914.4158,0.0,UNKNOWN
49,7.508,664.9,4992.0692,0.0,UNKNOWN
50,7.421,974.0,7228.054,0.0,UNKNOWN
51,7.458,801.1,5974.6038,0.0,UNKNOWN
52,7.498,523.1,3922.2038000000002,0.0,UNKNOWN
53,7.625,253.1,1929.8875,0.0,UNKNOWN
54,7.5,677.6,5082.0,0.0,UNKNOWN
55,7.54,479.5,3615.43,0.0,UNKNOWN
56,7.531,583.0,4390.572999999999,0.0,UNKNOWN
57,7.523,596.8,4489.7264,0.0,UNKNOWN
58,7.528,597.1,4494.9688,0.0,UNKNOWN
59,7.416,980.1,7268.421600000001,0.0,UNKNOWN
60,7.415,939.4,6965.651,0.0,UNKNOWN
61,7.625,253.5,1932.9375,0.0,UNKNOWN
62,7.629,253.7,1935.4772999999998,0.0,UNKNOWN
63,7.625,253.9,1935.9875,0.0,UNKNOWN
64,7.625,253.6,1933.7,0.0,UNKNOWN
65,7.625,253.7,1934.4624999999999,0.0,UNKNOWN
66,7.606,750.9,5711.3454,0.0,UNKNOWN
67,7.621,248.0,1890.008,0.0,UNKNOWN
68,7.391,1047.9,7745.0289,0.0,UNKNOWN
69,7.625,253.4,1932.175,0.0,UNKNOWN
70,7.625,253.0,1929.125,0.0,UNKNOWN
71,7.625,253.4,1932.175,0.0,UNKNOWN
72,7.625,253.4,1932.175,0.0,UNKNOWN
73,7.625,253.1,1929.8875,0.0,UNKNOWN
74,7.629,253.3,1932.4257,0.0,UNKNOWN
75,7.629,253.5,1933.9515,0.0,UNKNOWN
76,7.625,253.3,1931.4125000000001,0.0,UNKNOWN
77,7.426,975.4,7243.3204,0.0,UNKNOWN
78,7.482,792.4,5928.7368,0.0,UNKNOWN
79,7.354,1157.9,8515.196600000001,0.0,UNKNOWN
80,7.629,258.1,1969.0449,0.0,UNKNOWN
81,7.469,849.5,6344.9155,0.0,UNKNOWN
82,7.408,1017.9,7540.6032000000005,0.0,UNKNOWN
83,7.445,867.4,6457.793,0.0,UNKNOWN
84,7.517,592.1,4450.8157,0.0,UNKNOWN
85,7.497,704.5,5281.6365,0.0,UNKNOWN
86,7.355,1245.1,9157.7105,0.0,UNKNOWN
87,7.625,253.9,1935.9875,0.0,UNKNOWN
88,7.629,253.4,1933.1886,0.0,UNKNOWN
89,7.625,253.3,1931.4125000000001,0.0,UNKNOWN
90,7.625,257.9,1966.4874999999997,0.0,UNKNOWN
91,7.629,253.8,1936.2402,0.0,UNKNOWN
92,7.629,253.7,1935.4772999999998,0.0,UNKNOWN
93,7.629,253.8,1936.2402,0.0,UNKNOWN
94,7.625,253.5,1932.9375,0.0,UNKNOWN
95,7.629,253.6,1934.7143999999998,0.0,UNKNOWN
96,7.625,253.5,1932.9375,0.0,UNKNOWN
97,7.625,253.3,1931.4125000000001,0.0,UNKNOWN
98,7.633,254.0,1938.782,0.0,UNKNOWN
99,7.629,255.8,1951.4982,0.0,UNKNOWN
