Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
37.5,7.458,373.9,2788.5461999999998,0.0,IDLE
38.0,7.459,381.9,2848.5921,0.0,IDLE
38.5,7.402,600.0,4441.2,0.0,IDLE
39.0,7.406,583.5,4321.401,0.0,IDLE
39.5,7.41,577.6,4280.0160000000005,0.0,IDLE
40.0,7.41,582.3,4314.843,0.0,IDLE
40.5,7.408,581.9,4310.7152,0.0,IDLE
41.0,7.409,573.3,4247.579699999999,0.0,IDLE
41.5,7.401,586.2,4338.4662,0.0,IDLE
42.0,7.41,564.1,4179.981000000001,0.0,IDLE
42.5,7.409,565.4,4189.0486,0.0,IDLE
43.0,7.405,570.4,4223.812,0.0,IDLE
43.5,7.405,579.0,4287.495,0.0,IDLE
44.0,7.404,579.1,4287.6564,0.0,IDLE
44.5,7.398,642.6,4753.9547999999995,0.0,IDLE
45.0,7.407,578.5,4284.9495,0.0,IDLE
45.5,7.389,595.8,4402.3661999999995,0.0,IDLE
46.0,7.455,374.6,2792.643,0.0,IDLE
46.5,7.459,379.8,2832.9282,0.0,IDLE
47.0,7.455,375.2,2797.116,0.0,IDLE
47.5,7.463,378.6,2825.4918000000002,0.0,IDLE
48.0,7.455,379.0,2825.445,0.0,IDLE
48.5,7.458,374.9,2796.0042,0.0,IDLE
49.0,7.459,380.3,2836.6576999999997,0.0,IDLE
49.5,7.459,378.9,2826.2151,0.0,IDLE
50.0,7.454,374.4,2790.7776,0.0,IDLE
50.5,7.459,379.7,2832.1823,0.0,IDLE
51.0,7.459,378.6,2823.9774,0.0,IDLE
51.5,7.459,374.9,2796.3790999999997,0.0,IDLE
52.0,7.459,378.6,2823.9774,0.0,IDLE
52.5,7.459,379.6,2831.4364,0.0,IDLE
53.0,7.458,374.3,2791.5294000000004,0.0,IDLE
53.5,7.458,376.7,2809.4286,0.0,IDLE
54.0,7.458,379.7,2831.8026,0.0,IDLE
54.5,7.458,377.0,2811.666,0.0,IDLE
55.0,7.458,370.1,2760.2058,0.0,IDLE
55.5,7.458,375.1,2797.4958,0.0,IDLE
56.0,7.459,376.4,2807.5676,0.0,IDLE
56.5,7.459,368.6,2749.3874,0.0,IDLE
57.0,7.458,368.7,2749.7646,0.0,IDLE
57.5,7.462,377.6,2817.6512000000002,0.0,IDLE
58.0,7.463,371.7,2773.9971,0.0,IDLE
58.5,7.458,368.4,2747.5272,0.0,IDLE
59.0,7.459,373.2,2783.6987999999997,0.0,IDLE
59.5,7.455,381.1,2841.1005,0.0,IDLE
60.0,7.459,375.7,2802.3462999999997,0.0,IDLE
60.5,7.454,373.7,2785.5598,0.0,IDLE
61.0,7.4,598.6,4429.64,0.0,IDLE
61.5,7.406,581.4,4305.8484,0.0,IDLE
62.0,7.402,575.7,4261.3314,0.0,IDLE
62.5,7.402,581.0,4300.562,0.0,IDLE
63.0,7.406,571.7,4234.0102,0.0,IDLE
63.5,7.405,579.3,4289.7164999999995,0.0,IDLE
64.0,7.408,578.2,4283.305600000001,0.0,IDLE
64.5,7.402,576.5,4267.253,0.0,IDLE
65.0,7.402,574.6,4253.1892,0.0,IDLE
65.5,7.405,574.3,4252.6915,0.0,IDLE
66.0,7.402,576.2,4265.0324,0.0,IDLE
66.5,7.222,1313.0,9482.486,0.0,IDLE
67.0,7.237,589.0,4262.593,0.0,IDLE
67.5,7.398,580.3,4293.059399999999,0.0,IDLE
68.0,7.402,883.6,6540.407200000001,0.0,IDLE
68.5,7.397,1347.7,9968.9369,0.0,IDLE
69.0,7.408,576.0,4267.008,0.0,IDLE
69.5,7.4,565.6,4185.4400000000005,0.0,IDLE
70.0,7.4,569.9,4217.26,0.0,IDLE
70.5,7.397,576.8,4266.5896,0.0,IDLE
71.0,7.217,1251.7,9033.5189,0.0,IDLE
71.5,7.406,575.0,4258.45,0.0,IDLE
72.0,7.23,1284.1,9284.043,0.0,IDLE
72.5,7.398,581.8,4304.1564,0.0,IDLE
73.0,7.271,1574.7,11449.6437,0.0,IDLE
73.5,7.188,1363.2,9798.6816,0.0,IDLE
74.0,7.451,377.3,2811.2623,0.0,IDLE
74.5,7.455,381.2,2841.846,0.0,IDLE
75.0,7.455,383.1,2856.0105000000003,0.0,IDLE
75.5,7.455,376.1,2803.8255000000004,0.0,IDLE
76.0,7.45,375.3,2795.985,0.0,IDLE
76.5,7.451,386.5,2879.8115,0.0,IDLE
77.0,7.455,381.9,2847.0645,0.0,IDLE
77.5,7.451,377.0,2809.027,0.0,IDLE
78.0,7.455,377.9,2817.2445,0.0,IDLE
78.5,7.45,378.8,2822.06,0.0,IDLE
79.0,7.455,380.6,2837.373,0.0,IDLE
79.5,7.451,382.5,2850.0074999999997,0.0,IDLE
80.0,7.455,376.1,2803.8255000000004,0.0,IDLE
80.5,7.451,375.5,2797.8505,0.0,IDLE
81.0,7.454,377.7,2815.3758,0.0,IDLE
81.5,7.456,381.0,2840.7360000000003,0.0,IDLE
82.0,7.455,383.0,2855.265,0.0,IDLE
82.5,7.455,375.6,2800.0980000000004,0.0,IDLE
83.0,7.451,376.0,2801.576,0.0,IDLE
83.5,7.454,376.3,2804.9402,0.0,IDLE
84.0,7.456,380.1,2834.0256000000004,0.0,IDLE
84.5,7.459,380.7,2839.6413,0.0,IDLE
85.0,7.459,381.9,2848.5921,0.0,IDLE
85.5,7.451,374.6,2791.1446,0.0,IDLE
86.0,7.451,375.2,2795.6151999999997,0.0,IDLE
86.5,7.459,382.5,2853.0674999999997,0.0,IDLE
87.0,7.459,379.6,2831.4364,0.0,IDLE
87.5,7.455,381.7,2845.5735,0.0,IDLE
88.0,7.451,385.9,2875.3408999999997,0.0,IDLE
88.5,7.455,374.8,2794.134,0.0,IDLE
89.0,7.45,373.9,2785.555,0.0,IDLE
89.5,7.454,374.2,2789.2868,0.0,IDLE
90.0,7.458,375.1,2797.4958,0.0,IDLE
90.5,7.454,375.6,2799.7224,0.0,IDLE
91.0,7.455,374.7,2793.3885,0.0,IDLE
91.5,7.264,891.9,6478.7616,0.0,IDLE
92.0,7.345,780.4,5732.038,0.0,IDLE
92.5,7.351,1469.1,10799.354099999999,0.0,IDLE
93.0,7.354,749.1,5508.8814,0.0,IDLE
93.5,7.349,734.0,5394.166,0.0,IDLE
94.0,7.447,372.8,2776.2416000000003,0.0,IDLE
94.5,7.448,376.6,2804.9168000000004,0.0,IDLE
95.0,7.454,400.4,2984.5815999999995,0.0,IDLE
95.5,7.455,376.5,2806.8075,0.0,IDLE
96.0,7.452,384.9,2868.2747999999997,0.0,IDLE
96.5,7.455,382.6,2852.2830000000004,0.0,IDLE
97.0,7.286,631.6,4601.8376,0.0,IDLE
97.5,7.398,589.9,4364.080199999999,0.0,IDLE
98.0,7.455,379.7,2830.6635,0.0,IDLE
98.5,7.455,380.1,2833.6455,0.0,IDLE
99.0,7.455,381.7,2845.5735,0.0,IDLE
99.5,7.455,380.8,2838.864,0.0,IDLE
100.0,7.451,373.5,2782.9485,0.0,IDLE
100.5,7.447,373.9,2784.4332999999997,0.0,IDLE
101.0,7.45,372.6,2775.8700000000003,0.0,IDLE
101.5,7.454,377.7,2815.3758,0.0,IDLE
102.0,7.455,378.2,2819.4809999999998,0.0,IDLE
102.5,7.455,380.3,2835.1365,0.0,IDLE
103.0,7.455,380.6,2837.373,0.0,IDLE
103.5,7.451,373.7,2784.4386999999997,0.0,IDLE
104.0,7.451,375.8,2800.0858,0.0,IDLE
104.5,7.45,374.4,2789.2799999999997,0.0,IDLE
105.0,7.454,378.7,2822.8298,0.0,IDLE
105.5,7.455,378.1,2818.7355000000002,0.0,IDLE
106.0,7.459,379.4,2829.9446,0.0,IDLE
106.5,7.451,381.8,2844.7918,0.0,IDLE
107.0,7.451,373.0,2779.223,0.0,IDLE
107.5,7.447,372.8,2776.2416000000003,0.0,IDLE
108.0,7.451,373.1,2779.9681,0.0,IDLE
108.5,7.454,399.4,2977.1276,0.0,IDLE
109.0,7.455,379.4,2828.4269999999997,0.0,IDLE
109.5,7.459,378.2,2820.9937999999997,0.0,IDLE
110.0,7.455,385.9,2876.8844999999997,0.0,IDLE
110.5,7.451,376.2,2803.0661999999998,0.0,IDLE
111.0,7.451,373.0,2779.223,0.0,IDLE
111.5,7.447,375.3,2794.8591,0.0,IDLE
112.0,7.446,375.3,2794.4838,0.0,IDLE
112.5,7.454,378.5,2821.339,0.0,IDLE
113.0,7.455,381.9,2847.0645,0.0,IDLE
113.5,7.455,382.3,2850.0465,0.0,IDLE
114.0,7.455,382.4,2850.792,0.0,IDLE
114.5,7.455,381.4,2843.337,0.0,IDLE
115.0,7.451,374.3,2788.9093,0.0,IDLE
115.5,7.451,375.3,2796.3603,0.0,IDLE
116.0,7.451,382.4,2849.2623999999996,0.0,IDLE
116.5,7.392,618.2,4569.7344,0.0,IDLE
117.0,7.399,585.0,4328.415,0.0,IDLE
117.5,7.398,584.0,4320.432,0.0,IDLE
118.0,7.401,577.6,4274.8176,0.0,IDLE
118.5,7.398,579.4,4286.401199999999,0.0,IDLE
119.0,7.405,575.7,4263.0585,0.0,IDLE
119.5,7.398,582.7,4310.8146,0.0,IDLE
120.0,7.398,562.7,4162.854600000001,0.0,IDLE
120.5,7.401,580.2,4294.0602,0.0,IDLE
121.0,7.451,382.9,2852.9878999999996,0.0,IDLE
121.5,7.442,375.0,2790.75,0.0,IDLE
122.0,7.446,375.9,2798.9514,0.0,IDLE
122.5,7.446,377.6,2811.6096000000002,0.0,IDLE
123.0,7.45,380.5,2834.725,0.0,IDLE
123.5,7.454,378.0,2817.612,0.0,IDLE
124.0,7.458,374.1,2790.0378,0.0,IDLE
124.5,7.456,374.8,2794.5088,0.0,IDLE
125.0,7.397,593.7,4391.598900000001,0.0,IDLE
125.5,7.404,583.6,4320.9744,0.0,IDLE
126.0,7.391,1314.3,9713.9913,0.0,IDLE
126.5,7.404,576.1,4265.4444,0.0,IDLE
127.0,7.405,578.0,4280.09,0.0,IDLE
127.5,7.401,567.9,4203.0279,0.0,IDLE
128.0,7.226,618.9,4472.1714,0.0,IDLE
128.5,7.398,1189.8,8802.140399999998,0.0,IDLE
129.0,7.179,1355.5,9731.1345,0.0,IDLE
129.5,7.206,1454.3,10479.685800000001,0.0,IDLE
130.0,7.447,406.5,3027.2055,0.0,IDLE
130.5,7.443,400.9,2983.8986999999997,0.0,IDLE
131.0,7.451,382.8,2852.2428,0.0,IDLE
131.5,7.455,382.2,2849.301,0.0,IDLE
132.0,7.455,383.4,2858.247,0.0,IDLE
132.5,7.451,382.7,2851.4977,0.0,IDLE
133.0,7.451,381.6,2843.3016000000002,0.0,IDLE
133.5,7.448,377.0,2807.896,0.0,IDLE
134.0,7.447,379.6,2826.8812000000003,0.0,IDLE
134.5,7.447,376.5,2803.7955,0.0,IDLE
135.0,7.447,379.3,2824.6471,0.0,IDLE
135.5,7.447,375.9,2799.3273,0.0,IDLE
136.0,7.447,378.8,2820.9236,0.0,IDLE
136.5,7.293,996.3,7266.015899999999,0.0,IDLE
137.0,7.324,775.3,5678.2972,0.0,IDLE
137.5,7.333,806.0,5910.398,0.0,IDLE
138.0,7.337,795.9,5839.5183,0.0,IDLE
138.5,7.153,1513.5,10826.065499999999,0.0,IDLE
139.0,7.34,806.3,5918.241999999999,0.0,IDLE
139.5,7.338,814.2,5974.5996000000005,0.0,IDLE
140.0,7.447,379.7,2827.6259,0.0,IDLE
140.5,7.443,381.5,2839.5045,0.0,IDLE
141.0,7.443,381.1,2836.5273,0.0,IDLE
141.5,7.447,381.8,2843.2646,0.0,IDLE
142.0,7.447,381.6,2841.7752,0.0,IDLE
142.5,7.451,381.1,2839.5761,0.0,IDLE
143.0,7.451,381.8,2844.7918,0.0,IDLE
143.5,7.447,382.1,2845.4987,0.0,IDLE
144.0,7.447,384.4,2862.6268,0.0,IDLE
144.5,7.447,388.8,2895.3936000000003,0.0,IDLE
145.0,7.451,381.4,2841.8113999999996,0.0,IDLE
145.5,7.447,379.0,2822.413,0.0,IDLE
146.0,7.443,386.3,2875.2309,0.0,IDLE
146.5,7.439,375.2,2791.1128,0.0,IDLE
147.0,7.443,375.6,2795.5908,0.0,IDLE
147.5,7.447,379.9,2829.1153,0.0,IDLE
148.0,7.447,380.8,2835.8176000000003,0.0,IDLE
148.5,7.447,381.1,2838.0517,0.0,IDLE
149.0,7.447,396.5,2952.7355000000002,0.0,IDLE
149.5,7.451,383.7,2858.9487,0.0,IDLE
150.0,7.451,381.4,2841.8113999999996,0.0,IDLE
150.5,7.451,381.8,2844.7918,0.0,IDLE
151.0,7.451,381.5,2842.5564999999997,0.0,IDLE
151.5,7.451,383.5,2857.4584999999997,0.0,IDLE
152.0,7.451,381.1,2839.5761,0.0,IDLE
152.5,7.448,381.0,2837.688,0.0,IDLE
153.0,7.451,381.7,2844.0467,0.0,IDLE
153.5,7.451,381.7,2844.0467,0.0,IDLE
154.0,7.447,379.1,2823.1577,0.0,IDLE
154.5,7.451,378.0,2816.478,0.0,IDLE
155.0,7.447,378.0,2814.966,0.0,IDLE
155.5,7.447,377.9,2814.2212999999997,0.0,IDLE
156.0,7.446,375.3,2794.4838,0.0,IDLE
156.5,7.45,375.4,2796.73,0.0,IDLE
157.0,7.447,376.5,2803.7955,0.0,IDLE
157.5,7.446,379.3,2824.2678,0.0,IDLE
158.0,7.45,379.0,2823.55,0.0,IDLE
158.5,7.45,375.8,2799.71,0.0,IDLE
159.0,7.446,376.6,2804.1636,0.0,IDLE
159.5,7.206,864.2,6227.425200000001,0.0,IDLE
160.0,7.257,1187.9,8620.5903,0.0,IDLE
160.5,7.302,947.2,6916.4544,0.0,IDLE
161.0,7.399,553.8,4097.566199999999,0.0,IDLE
161.5,7.451,375.8,2800.0858,0.0,IDLE
162.0,7.447,376.3,2802.3061000000002,0.0,IDLE
162.5,7.443,376.6,2803.0338,0.0,IDLE
163.0,7.447,378.0,2814.966,0.0,IDLE
163.5,7.443,378.0,2813.4539999999997,0.0,IDLE
164.0,7.447,379.8,2828.3706,0.0,IDLE
164.5,7.447,378.1,2815.7107,0.0,IDLE
165.0,7.389,601.8,4446.7002,0.0,IDLE
165.5,7.203,572.5,4123.7175,0.0,IDLE
166.0,7.398,579.9,4290.1002,0.0,IDLE
166.5,7.388,582.1,4300.5548,0.0,IDLE
167.0,7.222,1286.3,9289.6586,0.0,IDLE
167.5,7.397,1269.6,9391.2312,0.0,IDLE
168.0,7.388,1175.1,8681.638799999999,0.0,IDLE
168.5,7.398,1375.1,10172.9898,0.0,IDLE
169.0,7.165,1367.9,9801.0035,0.0,IDLE
169.5,7.4,581.3,4301.62,0.0,IDLE
170.0,7.389,580.0,4285.62,0.0,IDLE
170.5,7.399,573.4,4242.5866,0.0,IDLE
171.0,7.396,573.0,4237.908,0.0,IDLE
171.5,7.394,578.0,4273.732,0.0,IDLE
172.0,7.392,585.3,4326.5376,0.0,IDLE
172.5,7.393,593.4,4387.0062,0.0,IDLE
173.0,7.392,571.7,4226.0064,0.0,IDLE
173.5,7.329,1297.8,9511.5762,0.0,IDLE
174.0,7.397,567.1,4194.8387,0.0,IDLE
174.5,7.217,1306.7,9430.4539,0.0,IDLE
175.0,7.346,580.1,4261.4146,0.0,IDLE
175.5,7.393,578.9,4279.807699999999,0.0,IDLE
176.0,7.394,571.4,4224.9316,0.0,IDLE
176.5,7.393,583.0,4310.119,0.0,IDLE
177.0,7.393,613.0,4531.909,0.0,IDLE
177.5,7.393,573.3,4238.4069,0.0,IDLE
178.0,7.392,564.1,4169.827200000001,0.0,IDLE
178.5,7.225,1150.9,8315.2525,0.0,IDLE
179.0,7.39,1074.0,7936.86,0.0,IDLE
179.5,7.393,1345.1,9944.324299999998,0.0,IDLE
180.0,7.167,1364.4,9778.6548,0.0,IDLE
180.5,7.393,568.0,4199.224,0.0,IDLE
181.0,7.393,580.7,4293.1151,0.0,IDLE
181.5,7.393,557.6,4122.3368,0.0,IDLE
182.0,7.396,564.5,4175.042,0.0,IDLE
182.5,7.397,591.0,4371.627,0.0,IDLE
183.0,7.396,568.6,4205.3656,0.0,IDLE
183.5,7.214,1314.1,9479.9174,0.0,IDLE
184.0,7.392,577.4,4268.1408,0.0,IDLE
184.5,7.393,567.6,4196.2668,0.0,IDLE
185.0,7.388,569.6,4208.2048,0.0,IDLE
185.5,7.394,580.0,4288.52,0.0,IDLE
186.0,7.393,575.0,4250.974999999999,0.0,IDLE
186.5,7.397,570.6,4220.7282000000005,0.0,IDLE
187.0,7.397,577.6,4272.5072,0.0,IDLE
187.5,7.393,576.1,4259.1073,0.0,IDLE
188.0,7.394,580.2,4289.9988,0.0,IDLE
188.5,7.389,572.2,4227.9858,0.0,IDLE
189.0,7.393,576.6,4262.8038,0.0,IDLE
189.5,7.394,565.5,4181.307,0.0,IDLE
190.0,7.208,1261.3,9091.4504,0.0,IDLE
190.5,7.393,578.5,4276.8505,0.0,IDLE
191.0,7.385,570.7,4214.6195,0.0,IDLE
191.5,7.393,565.1,4177.7843,0.0,IDLE
192.0,7.392,569.8,4211.9616,0.0,IDLE
192.5,7.392,570.3,4215.6576,0.0,IDLE
193.0,7.392,591.9,4375.3248,0.0,IDLE
193.5,7.389,565.6,4179.218400000001,0.0,IDLE
194.0,7.392,574.8,4248.9216,0.0,IDLE
194.5,7.388,572.0,4225.936,0.0,IDLE
195.0,7.384,585.5,4323.332,0.0,IDLE
195.5,7.376,611.0,4506.736,0.0,IDLE
196.0,7.374,612.4,4515.8376,0.0,IDLE
196.5,7.379,615.1,4538.8229,0.0,IDLE
197.0,7.439,378.5,2815.6615,0.0,IDLE
197.5,7.439,378.9,2818.6371,0.0,IDLE
198.0,7.443,377.9,2812.7097,0.0,IDLE
198.5,7.439,378.2,2813.4298,0.0,IDLE
199.0,7.443,378.5,2817.1755,0.0,IDLE
199.5,7.439,378.4,2814.9175999999998,0.0,IDLE
200.0,7.443,378.3,2815.6869,0.0,IDLE
200.5,7.443,378.2,2814.9426,0.0,IDLE
201.0,7.443,378.3,2815.6869,0.0,IDLE
201.5,7.439,379.7,2824.5883,0.0,IDLE
202.0,7.443,378.0,2813.4539999999997,0.0,IDLE
202.5,7.443,377.1,2806.7553,0.0,IDLE
203.0,7.435,377.6,2807.456,0.0,IDLE
203.5,7.443,376.5,2802.2895,0.0,IDLE
204.0,7.443,377.9,2812.7097,0.0,IDLE
204.5,7.443,377.9,2812.7097,0.0,IDLE
205.0,7.447,378.0,2814.966,0.0,IDLE
205.5,7.447,380.6,2834.3282000000004,0.0,IDLE
206.0,7.443,379.6,2825.3628,0.0,IDLE
206.5,7.443,385.0,2865.555,0.0,IDLE
207.0,7.443,380.7,2833.5501,0.0,IDLE
207.5,7.443,381.4,2838.7601999999997,0.0,IDLE
208.0,7.439,381.7,2839.4663,0.0,IDLE
208.5,7.443,381.7,2840.9930999999997,0.0,IDLE
209.0,7.443,381.9,2842.4817,0.0,IDLE
209.5,7.447,381.5,2841.0305,0.0,IDLE
210.0,7.439,382.1,2842.4419000000003,0.0,IDLE
210.5,7.443,382.6,2847.6918,0.0,IDLE
211.0,7.443,385.5,2869.2765,0.0,IDLE
211.5,7.447,382.0,2844.754,0.0,IDLE
212.0,7.447,382.0,2844.754,0.0,IDLE
212.5,7.447,380.7,2835.0729,0.0,IDLE
213.0,7.447,385.3,2869.3291,0.0,IDLE
213.5,7.443,383.4,2853.6461999999997,0.0,IDLE
214.0,7.447,380.2,2831.3494,0.0,IDLE
214.5,7.447,379.0,2822.413,0.0,IDLE
215.0,7.443,378.2,2814.9426,0.0,IDLE
215.5,7.443,378.8,2819.4084,0.0,IDLE
216.0,7.443,378.0,2813.4539999999997,0.0,IDLE
216.5,7.447,377.1,2808.2637,0.0,IDLE
217.0,7.447,377.3,2809.7531,0.0,IDLE
217.5,7.443,376.8,2804.5224,0.0,IDLE
218.0,7.447,379.7,2827.6259,0.0,IDLE
