Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
70.5,6.815,1480.6,10090.289,804.6979720057155,DRIVING
71.0,6.836,1450.3,9914.2508,728.2396345774081,DRIVING
71.5,6.937,1149.0,7970.613,731.3819810238,DRIVING
72.0,7.106,780.9,5549.0754,736.108185084318,DRIVING
72.5,7.1,814.5,5782.95,732.1686246679756,DRIVING
73.0,7.1,784.1,5567.11,836.3497555063757,DRIVING
73.5,7.101,794.5,5641.7445,732.955691125182,DRIVING
74.0,7.079,816.8,5782.1272,750.378124880568,DRIVING
74.5,6.699,1475.8,9886.384199999999,643.000527527808,DRIVING
75.0,7.1,798.6,5670.0599999999995,857.5062625450379,DRIVING
75.5,6.799,1388.9,9443.1311,665.312371173678,DRIVING
76.0,7.083,827.1,5858.349300000001,671.326463726622,DRIVING
76.5,7.114,793.0,5641.402,794.009892801582,DRIVING
77.0,6.9,1326.9,9155.61,675.8547912886321,DRIVING
77.5,7.272,388.4,2824.4447999999998,736.8973656066795,IDLE
78.0,7.268,392.6,2853.4168,833.828732809038,IDLE
78.5,7.272,387.8,2820.0816,805.5230916357119,IDLE
79.0,7.272,387.7,2819.3544,827.124609389502,IDLE
79.5,7.268,384.9,2797.4532,745.6062570127019,IDLE
80.0,7.263,383.3,2783.9079,814.6273132257196,IDLE
80.5,7.259,387.8,2815.0402000000004,814.6273132257196,IDLE
81.0,7.264,387.2,2812.6208,836.3497555063757,IDLE
81.5,7.272,386.7,2812.0824000000002,765.5894578903394,IDLE
82.0,7.272,388.2,2822.9904,704.1158256871875,IDLE
82.5,7.268,386.9,2811.9891999999995,839.7170384852596,IDLE
83.0,6.921,1298.3,8985.5343,785.836916912352,DRIVING
83.5,7.172,610.5,4378.505999999999,723.5387992987501,DRIVING
84.0,7.175,599.4,4300.695,697.9562854515794,DRIVING
84.5,6.762,1337.5,9044.175,753.5678263864319,DRIVING
85.0,7.187,591.5,4251.1105,687.2422032460394,DRIVING
85.5,7.181,1348.6,9684.2966,610.964829795,DRIVING
86.0,7.19,595.8,4283.802,740.8496104139521,DRIVING
86.5,7.186,1264.2,9084.5412,605.9437136453595,DRIVING
87.0,7.187,587.0,4218.769,713.4058736043195,DRIVING
87.5,7.183,590.6,4242.2798,793.1906925540195,DRIVING
88.0,7.175,594.5,4265.537499999999,678.882132590592,DRIVING
88.5,7.186,855.3,6146.185799999999,627.6086533537996,DRIVING
89.0,7.176,608.2,4364.443200000001,646.6927423210157,DRIVING
89.5,6.9,585.7,4041.3300000000004,790.7356286895181,DRIVING
90.0,7.177,621.7,4461.9409000000005,694.1203142278322,DRIVING
90.5,7.164,620.6,4445.9784,693.3543884221755,DRIVING
91.0,7.167,601.2,4308.8004,695.6534342782381,DRIVING
91.5,7.18,615.8,4421.4439999999995,721.1940896353395,DRIVING
92.0,7.174,598.9,4296.5086,749.5817565366793,DRIVING
92.5,6.898,1286.9,8877.0362,681.916238901048,DRIVING
93.0,7.115,792.6,5639.349,683.435828934462,DRIVING
93.5,7.267,388.2,2821.0494,675.8547912886321,CHARGING
94.0,7.267,384.4,2793.4348,688.0047465474481,CHARGING
94.5,7.267,383.6,2787.6212000000005,698.7247481354221,CHARGING
95.0,7.269,381.5,2773.1235,673.5887248489875,CHARGING
95.5,7.275,384.1,2794.3275000000003,691.0591478833921,CHARGING
96.0,7.275,382.8,2784.8700000000003,694.8866628465195,CHARGING
96.5,7.275,383.9,2792.8725,768.005200142958,CHARGING
97.0,7.188,619.9,4455.8412,634.9148625294796,DRIVING
97.5,7.192,587.8,4227.4576,687.2422032460394,DRIVING
98.0,7.187,593.6,4266.2032,675.0990129957194,DRIVING
98.5,7.194,584.2,4202.7348,657.0871778751196,DRIVING
99.0,7.182,594.3,4268.2626,654.8528224128,DRIVING
99.5,6.903,1008.3,6960.294899999999,733.7431803954196,DRIVING
100.0,7.19,587.3,4222.687,678.1246630455554,DRIVING
100.5,7.209,570.9,4115.6181,659.325338654718,DRIVING
101.0,6.955,735.3,5114.0115,603.0838063036755,DRIVING
101.5,7.195,589.5,4241.4525,643.7381248603876,DRIVING
102.0,7.184,597.3,4291.0032,701.0326730651354,DRIVING
102.5,7.195,595.0,4281.025000000001,622.5194643061678,DRIVING
103.0,7.191,582.3,4187.319299999999,684.9571102200001,DRIVING
103.5,7.191,590.9,4249.1619,678.882132590592,DRIVING
104.0,7.187,589.9,4239.6113,624.6980084483956,DRIVING
104.5,7.174,593.9,4260.6386,669.8204037102,DRIVING
105.0,7.198,587.8,4230.9844,618.1737919735499,DRIVING
105.5,7.191,588.7,4233.3417,623.2452228738796,DRIVING
106.0,7.187,587.9,4225.2373,666.0626528971874,DRIVING
106.5,7.19,596.2,4286.678000000001,688.0047465474481,DRIVING
107.0,7.188,599.7,4310.6436,574.8568083541155,DRIVING
107.5,7.186,599.3,4306.569799999999,614.5640257213876,DRIVING
108.0,7.264,389.1,2826.4224000000004,614.5640257213876,CHARGING
108.5,7.272,384.9,2798.9928,692.58888542955,CHARGING
109.0,7.268,386.9,2811.9891999999995,600.943315334238,CHARGING
109.5,7.264,387.7,2816.2528,623.9714042546219,CHARGING
110.0,7.264,387.9,2817.7056,655.5971847538755,CHARGING
110.5,7.264,387.7,2816.2528,700.2629419422002,CHARGING
111.0,7.264,387.9,2817.7056,640.7902724082556,CHARGING
111.5,7.264,387.3,2813.3472,623.2452228738796,CHARGING
112.0,7.264,387.0,2811.168,629.796076569678,CHARGING
112.5,7.264,387.4,2814.0735999999997,629.796076569678,CHARGING
113.0,7.264,387.6,2815.5264,573.4632166039394,CHARGING
113.5,7.263,387.9,2817.3176999999996,694.1203142278322,CHARGING
114.0,7.267,386.8,2810.8756000000003,695.6534342782381,CHARGING
114.5,7.268,386.9,2811.9891999999995,677.36761631355,CHARGING
115.0,7.267,387.4,2815.2358,601.6563895110195,CHARGING
115.5,7.263,386.9,2810.0546999999997,703.344403312128,CHARGING
116.0,7.267,388.0,2819.596,672.834214995168,CHARGING
116.5,7.267,386.8,2810.8756000000003,645.2145879646397,CHARGING
117.0,7.267,385.7,2802.8819,610.2462590488155,CHARGING
117.5,7.267,386.7,2810.1489,694.8866628465195,CHARGING
118.0,7.271,385.7,2804.4247,654.1088828847555,CHARGING
118.5,7.267,385.4,2800.7018,557.5584702233281,CHARGING
119.0,7.268,385.3,2800.3604,627.6086533537996,CHARGING
119.5,7.272,384.1,2793.1752,675.8547912886321,CHARGING
120.0,7.272,383.4,2788.0848,557.5584702233281,CHARGING
120.5,7.272,385.0,2799.7200000000003,600.2306639704875,CHARGING
121.0,7.272,386.4,2809.9008,672.834214995168,CHARGING
121.5,7.272,386.2,2808.4464,567.2129829731819,CHARGING
122.0,7.276,387.1,2816.5396,621.7941285514876,CHARGING
122.5,7.268,387.0,2812.716,585.362655141888,CHARGING
123.0,7.264,392.2,2848.9408,552.7622906061796,CHARGING
123.5,7.264,386.7,2808.9888,556.186019124702,CHARGING
124.0,7.268,387.1,2813.4428000000003,618.8970136630757,CHARGING
124.5,7.271,387.6,2818.2396000000003,598.0952467574219,CHARGING
125.0,7.263,387.5,2814.4125,629.796076569678,CHARGING
125.5,7.267,387.7,2817.4159,566.5206266349196,CHARGING
126.0,7.267,386.2,2806.5154,600.943315334238,CHARGING
126.5,7.267,384.7,2795.6149,556.186019124702,CHARGING
127.0,7.271,383.7,2789.8826999999997,601.6563895110195,CHARGING
127.5,7.271,388.5,2824.7835,557.5584702233281,CHARGING
128.0,7.275,379.5,2760.8625,598.0952467574219,CHARGING
128.5,7.275,381.5,2775.4125,543.2320848874394,CHARGING
129.0,7.267,383.0,2783.261,616.728617033592,CHARGING
129.5,7.271,382.5,2781.1575,600.943315334238,CHARGING
130.0,7.271,382.3,2779.7033,600.943315334238,CHARGING
130.5,7.272,382.0,2777.904,559.6203179689995,CHARGING
131.0,7.267,382.3,2778.1741,530.4307861543681,CHARGING
131.5,7.272,382.4,2780.8128,637.8491849646197,CHARGING
132.0,7.267,383.4,2786.1678,586.770622535118,CHARGING
132.5,7.272,383.1,2785.9032,523.0892720905995,CHARGING
133.0,7.268,385.0,2798.18,595.253943189102,CHARGING
133.5,7.272,384.7,2797.5384,530.4307861543681,CHARGING
134.0,7.272,385.4,2802.6288,533.7847505227755,CHARGING
134.5,7.272,387.8,2820.0816,583.9563790007819,CHARGING
135.0,7.268,387.9,2819.2571999999996,550.0309184259196,CHARGING
135.5,7.264,387.6,2815.5264,612.4032397264621,CHARGING
136.0,7.268,387.7,2817.8035999999997,583.9563790007819,CHARGING
136.5,7.268,388.4,2822.8911999999996,507.24900469721547,CHARGING
137.0,7.267,389.6,2831.2232000000004,532.4418963363195,CHARGING
137.5,7.271,385.6,2803.6976,573.4632166039394,CHARGING
138.0,7.268,383.6,2788.0048,557.5584702233281,CHARGING
138.5,7.268,384.6,2795.2728,565.8286931096878,CHARGING
139.0,7.271,388.5,2824.7835,512.5020337943594,CHARGING
139.5,7.268,386.7,2810.5355999999997,532.4418963363195,CHARGING
140.0,7.268,390.0,2834.52,539.8485236068619,IDLE
140.5,7.268,387.4,2815.6231999999995,560.9969971979356,IDLE
141.0,7.268,389.3,2829.4324,506.5942787187121,IDLE
141.5,7.263,386.7,2808.6021,496.176165634872,IDLE
142.0,7.268,385.9,2804.7212,583.9563790007819,IDLE
142.5,7.272,383.8,2790.9936000000002,503.9796029350081,IDLE
143.0,7.18,610.2,4381.236,466.82702190103794,DRIVING
143.5,7.199,609.6,4388.5104,468.08446785523194,DRIVING
144.0,7.187,587.6,4223.0812000000005,532.4418963363195,DRIVING
144.5,7.182,586.1,4209.3702,469.3436050615499,DRIVING
145.0,7.268,387.7,2817.8035999999997,556.186019124702,IDLE
145.5,7.268,387.8,2818.5304,500.7207714985754,IDLE
146.0,7.268,390.1,2835.2468,539.1730797898396,IDLE
146.5,7.184,605.5,4349.912,481.3897597212555,DRIVING
147.0,7.191,594.4,4274.3304,517.7821229254874,DRIVING
147.5,7.187,597.9,4297.1073,509.21571951091204,DRIVING
148.0,7.194,601.9,4330.0686,507.24900469721547,DRIVING
148.5,7.187,594.9,4275.5463,444.48219883875004,DRIVING
149.0,6.992,1069.6,7478.6431999999995,376.7739770869875,DRIVING
149.5,7.191,598.1,4300.9371,429.89007551287796,DRIVING
150.0,7.186,592.1,4254.8306,440.811336103608,DRIVING
150.5,7.186,592.6,4258.4236,433.515274440672,DRIVING
151.0,7.179,592.6,4254.2754,428.68505837452796,DRIVING
151.5,7.183,590.5,4241.5615,434.727056587518,DRIVING
152.0,7.006,911.7,6387.3702,406.1110706494379,DRIVING
152.5,7.191,587.8,4226.8697999999995,479.47758778855797,DRIVING
153.0,7.187,597.6,4294.9512,425.6799147566955,DRIVING
153.5,7.188,592.7,4260.3276000000005,432.30518354594994,DRIVING
154.0,7.183,600.7,4314.828100000001,431.096783903352,DRIVING
154.5,7.268,389.5,2830.886,443.25688667491204,IDLE
155.0,7.268,388.5,2823.618,450.0170328210555,IDLE
155.5,7.264,389.3,2827.8752,429.89007551287796,IDLE
156.0,7.268,385.1,2798.9068,442.64486481253954,IDLE
156.5,7.268,386.4,2808.3552,420.29729346554996,IDLE
157.0,7.264,387.0,2811.168,466.1989331434876,IDLE
157.5,7.264,388.0,2818.4320000000002,491.65227760968753,IDLE
158.0,7.299,330.3,2410.8597000000004,413.76504354311555,DRIVING
158.5,7.278,390.1,2839.1478,418.5106970030596,DRIVING
159.0,7.27,383.9,2790.9529999999995,416.72790585784793,DRIVING
159.5,7.271,387.0,2813.877,411.9923999106479,DRIVING
160.0,7.27,388.8,2826.576,468.08446785523194,DRIVING
160.5,7.27,389.1,2828.757,466.82702190103794,DRIVING
161.0,7.27,389.2,2829.484,426.8807037647355,DRIVING
161.5,7.27,390.6,2839.662,413.76504354311555,DRIVING
162.0,7.266,391.0,2841.006,383.57788438183945,DRIVING
162.5,7.266,387.2,2813.3952,400.8540248284995,DRIVING
163.0,7.262,386.7,2808.2153999999996,464.9440240674796,DRIVING
163.5,7.258,397.7,2886.5065999999997,416.72790585784793,DRIVING
164.0,7.262,386.4,2806.0368,408.4585285975499,DRIVING
164.5,7.266,385.3,2799.5898,414.9489200299156,DRIVING
165.0,7.266,385.9,2803.9494,405.5252631949876,DRIVING
165.5,7.27,386.2,2807.674,397.3683542009355,DRIVING
166.0,7.27,387.8,2819.306,406.1110706494379,DRIVING
166.5,7.267,394.3,2865.3781000000004,408.4585285975499,DRIVING
167.0,7.248,397.5,2881.08,448.16828284300806,IDLE
167.5,7.264,387.8,2816.9792,483.30573697123197,IDLE
168.0,7.264,387.0,2811.168,406.1110706494379,IDLE
168.5,7.264,389.7,2830.7808,448.16828284300806,IDLE
169.0,7.264,389.5,2829.328,450.0170328210555,IDLE
169.5,7.268,385.6,2802.5408,423.88190234236794,IDLE
170.0,7.268,384.4,2793.8192,383.57788438183945,IDLE
170.5,7.267,385.6,2802.1552,391.59272819747554,IDLE
171.0,7.268,384.2,2792.3655999999996,383.57788438183945,IDLE
171.5,7.256,385.9,2800.0904,358.37717070166207,IDLE
172.0,7.264,386.0,2803.904,391.59272819747554,IDLE
172.5,7.264,386.3,2806.0832,420.29729346554996,IDLE
173.0,7.268,391.4,2844.6951999999997,374.5195380056955,IDLE
173.5,7.264,392.3,2849.6672000000003,383.57788438183945,IDLE
174.0,7.264,387.3,2813.3472,364.4582791200194,IDLE
174.5,7.268,386.3,2807.6284,358.37717070166207,IDLE
175.0,7.268,392.6,2853.4168,420.89367124577547,IDLE
175.5,7.264,387.4,2814.0735999999997,404.3549167251795,IDLE
176.0,7.264,385.8,2802.4512,352.34722266005554,IDLE
176.5,7.265,385.8,2802.837,402.01929754193554,IDLE
177.0,7.295,334.0,2436.53,435.940529986488,DRIVING
177.5,7.27,388.7,2825.8489999999997,375.64591192027945,DRIVING
178.0,7.27,386.5,2809.855,359.479021460448,DRIVING
178.5,7.266,383.5,2786.511,403.7703777098219,DRIVING
179.0,7.266,388.8,2825.0208000000002,402.6025681181999,DRIVING
179.5,7.27,387.0,2813.49,408.4585285975499,DRIVING
180.0,7.266,390.3,2835.9198,366.6822756630794,DRIVING
180.5,6.997,1154.7,8079.4359,346.3684349952,DRIVING
181.0,7.266,391.3,2843.1858,352.34722266005554,DRIVING
181.5,7.263,394.2,2863.0746,351.80158244355,DRIVING
182.0,7.248,397.2,2878.9056,360.58256347135807,IDLE
182.5,7.263,387.1,2811.5073,353.4397715321595,IDLE
183.0,7.267,389.1,2827.5897000000004,344.7467356147995,IDLE
183.5,7.267,386.4,2807.9688,352.893285689592,IDLE
184.0,7.267,382.6,2780.3542,343.6677167596875,IDLE
184.5,7.271,380.1,2763.7071,353.4397715321595,IDLE
185.0,7.263,379.7,2757.7610999999997,376.7739770869875,IDLE
185.5,7.263,380.3,2762.1189,345.8274457220355,IDLE
186.0,7.267,381.0,2768.7270000000003,319.8369172999501,IDLE
186.5,7.263,389.0,2825.307,383.57788438183945,IDLE
187.0,7.271,399.1,2901.8561,354.5340116563876,IDLE
187.5,7.272,382.1,2778.6312000000003,363.3488177266754,IDLE
188.0,7.272,381.0,2770.632,328.7390342611396,IDLE
188.5,7.26,379.5,2755.17,328.7390342611396,IDLE
189.0,7.268,375.7,2730.5876,370.03095486859945,IDLE
189.5,7.264,383.1,2782.8384,323.48769641611955,IDLE
190.0,7.268,390.1,2835.2468,311.57007691783804,IDLE
190.5,7.268,387.5,2816.35,337.22911992361946,IDLE
191.0,7.268,385.8,2803.9944,362.7947212495501,IDLE
191.5,7.264,385.1,2797.3664000000003,351.80158244355,IDLE
192.0,7.268,386.0,2805.448,342.59038915669953,IDLE
192.5,7.264,386.3,2806.0832,361.687796734392,IDLE
193.0,7.264,389.9,2832.2336,292.86757671109945,IDLE
193.5,7.268,388.5,2823.618,311.57007691783804,IDLE
194.0,7.268,385.5,2801.814,358.37717070166207,IDLE
194.5,7.26,386.1,2803.0860000000002,310.544332504632,IDLE
195.0,7.26,391.3,2840.838,318.79764286975205,IDLE
195.5,7.264,387.3,2813.3472,280.07156314091554,IDLE
196.0,7.268,398.4,2895.5712,289.8892817207356,IDLE
196.5,7.264,389.4,2828.6016,335.62898400779994,IDLE
197.0,7.268,385.5,2801.814,302.399262275448,IDLE
