Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
29.0,6.851,1374.9,9419.439900000001,1185.4459687710719,DRIVING
29.5,7.148,816.9,5839.2011999999995,1275.1905714790082,DRIVING
30.0,7.156,843.7,6037.5172,1232.9703648619875,DRIVING
30.5,7.136,847.7,6049.1872,1195.4793219967019,DRIVING
31.0,7.158,831.4,5951.1612000000005,1113.4834023013873,DRIVING
31.5,7.167,826.7,5924.9589000000005,1179.446251861182,DRIVING
32.0,6.878,1375.9,9463.440200000001,1148.6901977666955,DRIVING
32.5,6.977,1308.7,9130.7999,1252.4474585415182,DRIVING
33.0,6.91,1530.8,10577.828,1309.6889437108755,DRIVING
33.5,6.955,1362.4,9475.492,1085.520873902718,DRIVING
34.0,7.164,1255.3,8992.9692,1138.8555666656355,DRIVING
34.5,7.175,1002.9,7195.8075,1202.5278266299874,DRIVING
35.0,7.254,578.7,4197.8898,1190.4573602209996,DRIVING
35.5,7.026,832.9,5851.9554,1206.564845449975,DRIVING
36.0,6.998,1341.9,9390.6162,1051.30346092995,DRIVING
36.5,7.246,610.7,4425.132200000001,1190.4573602209996,DRIVING
37.0,7.01,1301.5,9123.515,1150.6621977432796,DRIVING
37.5,7.163,873.5,6256.8805,1250.390050332672,DRIVING
38.0,6.977,1400.1,9768.4977,1220.7476857618396,DRIVING
38.5,7.174,803.7,5765.7438,1217.7015292800002,DRIVING
39.0,7.165,815.5,5843.0575,1089.35663371995,DRIVING
39.5,7.17,800.3,5738.151,1219.7318774548621,DRIVING
40.0,7.163,833.0,5966.779,1125.1581157133594,DRIVING
40.5,7.175,825.4,5922.245,1181.4444662456879,DRIVING
41.0,7.179,923.2,6627.652800000001,1034.4002415766324,DRIVING
41.5,7.174,830.6,5958.7244,1111.5435361151594,DRIVING
42.0,7.227,815.4,5892.8958,1070.24548471875,DRIVING
42.5,6.928,1250.5,8663.464,1327.6405279745577,DRIVING
43.0,7.033,1271.6,8943.1628,1117.3682084302154,DRIVING
43.5,7.012,1322.8,9275.4736,1157.5775162717998,DRIVING
44.0,7.179,833.5,5983.6965,1169.4805487205117,DRIVING
44.5,7.173,1541.0,11053.593,1072.1489889843115,DRIVING
45.0,6.936,1447.7,10041.2472,1157.5775162717998,DRIVING
45.5,7.032,1193.0,8389.176,1021.3480033096619,DRIVING
46.0,7.016,1183.4,8302.734400000001,1039.0818388623798,DRIVING
46.5,7.186,823.1,5914.7966,1182.4442076574876,DRIVING
47.0,7.153,798.1,5708.8093,1041.8958709902006,DRIVING
47.5,7.171,839.3,6018.6203,1177.4497287287998,DRIVING
48.0,7.158,803.4,5750.7372000000005,1058.859975419982,DRIVING
48.5,7.183,841.0,6040.903,1171.4703068443978,DRIVING
49.0,6.802,1528.5,10396.857,1040.9574374678953,DRIVING
49.5,7.029,1430.4,10054.2816,1117.3682084302154,DRIVING
50.0,7.169,1487.8,10666.038199999999,1048.4767444111992,DRIVING
50.5,7.131,1120.8,7992.4248,1091.2770505067517,DRIVING
51.0,7.121,1450.1,10326.1621,1007.4554241435792,DRIVING
51.5,6.972,1476.2,10292.066400000002,1036.2716120518378,DRIVING
52.0,7.038,1251.3,8806.6494,1084.5629909809877,DRIVING
52.5,7.051,1188.8,8382.2288,1056.968309919288,DRIVING
53.0,7.178,811.7,5826.3826,1112.513257801758,DRIVING
53.5,7.165,821.3,5884.6145,1080.7356874243758,DRIVING
54.0,6.93,1445.7,10018.701,978.1358773219155,DRIVING
54.5,7.167,794.9,5697.0482999999995,1013.92678898955,DRIVING
55.0,7.173,812.2,5825.9106,1006.5326347034219,DRIVING
55.5,7.187,821.6,5904.8392,931.4150373964158,DRIVING
56.0,7.166,810.3,5806.6098,1084.5629909809877,DRIVING
56.5,7.167,832.1,5963.6607,1092.2378931197,DRIVING
57.0,7.178,1509.3,10833.7554,908.4833498470995,DRIVING
57.5,7.163,1012.8,7254.6864,963.6384641149873,DRIVING
58.0,7.151,837.8,5991.1078,1037.2079315089873,DRIVING
58.5,7.191,276.3,1986.8733,922.5613325272755,DRIVING
59.0,6.982,386.8,2700.6376,836.3497555063757,DRIVING
59.5,6.986,385.3,2691.7058,780.953426404302,DRIVING
60.0,6.774,403.4,2732.6315999999997,654.1088828847555,DRIVING
